ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_EK33I0G,2010-04-03,2011-04-02,Female,29,2010-04-03,1,Saloon,,TOYOTA,,,Car Classic,0
ID_IOZXQPA,2010-04-13,2011-04-12,Male,52,2010-04-13,1,Saloon,,Nissan,,,CarSafe,0
ID_E9WY6BB,2010-12-12,2011-12-11,Female,24,2010-12-12,1,,,,,,Car Classic,0
ID_DE4T7LF,2010-12-09,2011-12-08,Male,50,2010-12-09,1,Saloon,,Honda,,,CarSafe,0
ID_ISQP7OH,2010-03-05,2011-03-04,Male,84,2010-03-05,2,Saloon,,Mercedes,Oyi ,Benue,CarSafe,0
ID_S1RPB3E,2010-01-18,2011-01-17,Female,61,2010-01-18,1,Saloon,Black,Hyundai,,,Car Classic,0
ID_FW0UEPQ,2010-10-28,2011-10-27,Joint Gender,33,2010-10-28,1,JEEP,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_VW6TM6P,2010-04-19,2011-04-18,Male,48,2010-04-19,1,JEEP,Brown,Mercedes,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0
ID_ELHXXMJ,2010-05-20,2011-05-19,Male,53,2010-05-20,1,Saloon,Red,TOYOTA,Ife Central,Ife-Central,Car Classic,0
ID_PH1YOBX,2010-02-08,2011-02-07,Male,60,2010-02-08,3,JEEP,Black,TOYOTA,,,Car Classic,0
ID_MJL9BEY,2010-10-19,2011-04-18,Male,32,2010-10-19,1,,,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_Y3XRJ6M,2010-02-27,2011-02-26,Male,66,2010-02-27,1,,Grey,Lexus,Victoria Island,Lagos,Car Classic,0
ID_P1LX025,2010-05-03,2011-05-02,Male,40,2010-05-03,1,Saloon,,Honda,,,CarFlex,0
ID_5CPEXR9,2010-01-30,2011-01-29,Male,34,2010-01-30,1,Saloon,Silver,Pontiac,,,Car Classic,0
ID_32E8YTG,2010-07-11,2011-07-10,Male,48,2010-07-11,1,,Silver,Ford,Victoria Island,Lagos,Car Classic,0
ID_COCZ7P6,2010-11-18,2011-11-17,Male,45,2010-11-18,2,Saloon,Black,Lexus,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_IYNSDKX,2010-06-21,2011-06-19,Male,48,2010-06-21,1,JEEP,Red,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,1
ID_NVTQI2T,2010-08-16,2011-08-15,Female,30,2010-08-16,1,JEEP,Black,TOYOTA,Badagry,Benue,Car Classic,0
ID_VJR92SK,2010-05-22,2011-05-21,Male,52,2010-05-22,1,Saloon,,TOYOTA,,,CarSafe,0
ID_R63FXE0,2010-04-02,2011-04-01,Male,66,2010-04-02,3,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_ST2HMAG,2010-08-01,2011-07-30,Male,32,2010-08-01,1,JEEP,,Ford,,,Car Plus,0
ID_2YZH90S,2010-09-10,2011-03-22,Male,71,2010-09-10,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_2C1G6X9,2010-02-27,2011-02-26,Male,50,2010-02-27,1,Saloon,,Kia,Ikeja,Lagos,CarSafe,0
ID_4S16Z9A,2010-10-04,2011-01-27,Male,42,2010-10-04,2,Saloon,,TOYOTA,,,Car Classic,0
ID_WXP1UXF,2010-04-11,2011-04-10,,76,2010-04-11,1,,,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_7PFFZVH,2010-03-13,2011-03-05,Female,29,2010-03-13,1,,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_OK5NJQ9,2010-09-11,2011-03-11,Male,34,2010-09-11,1,Saloon,,TOYOTA,Asaba,Delta,Car Classic,0
ID_7ZZUPPM,2010-09-09,2011-09-08,Male,34,2010-09-09,1,,,,Lagos Island,Lagos,Car Classic,0
ID_KHVTC7E,2010-09-03,2011-09-02,Male,45,2010-09-03,2,JEEP,,Mercedes,Eti-Osa,Eti-Osa,Customized Motor,0
ID_IMIEJ0P,2010-05-30,2011-05-29,Male,36,2010-05-30,1,Saloon,As Attached,TOYOTA,,,Car Classic,0
ID_XR5VS7C,2010-12-13,2011-12-12,Male,52,2010-12-13,1,,,,Akoka,Lagos,Car Classic,0
ID_FJFVR16,2010-01-25,2011-01-24,Male,7,2010-01-25,1,Saloon,Grey,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_H290RBQ,2010-11-12,2011-11-11,Male,34,2010-11-12,1,Saloon,,TOYOTA,,,CarFlex,1
ID_YVHPDP6,2010-09-25,2011-09-24,Male,44,2010-09-25,4,,,,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_QIV9ICV,2010-04-03,2011-02-27,Male,31,2010-04-03,1,Saloon,,Volkswagen,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_XS0JIOR,2010-04-30,2011-04-29,Female,45,2010-04-30,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_R7AB7ZA,2010-11-22,2011-11-21,Male,34,2010-11-22,1,Saloon,Blue,TOYOTA,Ogun Waterside,Ogun-Waterside,Car Classic,1
ID_U8UG3ZI,2010-04-15,2011-04-14,Female,46,2010-04-15,1,Saloon,,Nissan,,,CarSafe,0
ID_548C6G5,2010-10-31,2011-10-30,Male,38,2010-10-31,1,,,,,,CarSafe,0
ID_PV5CJY9,2010-04-01,2011-03-31,Male,44,2010-04-01,1,Saloon,White,TOYOTA,,,Car Classic,0
ID_0V54ZUS,2010-11-20,2011-11-19,Male,56,2010-11-20,1,,,,,,CarSafe,0
ID_HUD8CJM,2010-04-25,2011-04-24,Male,120,2010-04-25,2,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_6CGDXD7,2010-07-23,2011-07-22,Male,20,2010-07-23,1,,,TOYOTA,Lagos,Lagos,Car Classic,0
ID_CAHEMZA,2010-02-07,2011-02-06,Joint Gender,46,2010-02-07,1,JEEP,Gold,Hyundai,Victoria Island,Lagos,Car Classic,1
ID_PZWKU2C,2010-10-07,2011-02-04,Male,39,2010-10-07,1,,,,RIVERS,Rivers,Car Classic,1
ID_0I7MKL8,2010-10-17,2011-10-16,Female,34,2010-10-17,1,,,,,,CarSafe,0
ID_A0QFG5Y,2010-11-08,2011-11-06,Male,34,2010-11-08,1,,,,,,CarSafe,0
ID_1COUM0B,2010-01-08,2011-01-07,Male,45,2010-01-08,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_J17UUTF,2010-09-26,2011-09-25,Male,36,2010-09-26,1,,,,,,Car Classic,0
ID_O99UORR,2010-04-05,2011-04-04,Female,19,2010-04-05,1,JEEP,Green,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_2OVCLF7,2010-08-21,2011-08-20,Male,40,2010-08-21,1,,,,,,CarSafe,0
ID_7LVE9MP,2010-10-18,2011-10-17,Male,52,2010-10-18,3,Saloon,Green,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_EOEZ75J,2010-06-01,2011-05-31,Male,29,2010-06-01,1,Saloon,Gold,TOYOTA,,,Car Plus,0
ID_HRUGHHW,2010-03-08,2011-03-06,Female,63,2010-03-08,2,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_VDEYBH6,2010-08-05,2011-08-04,,20,2010-08-05,1,,Gold,Chevrolet,Surulere,Lagos,CVTP,0
ID_DKVBXGU,2010-10-02,2011-10-01,Female,40,2010-10-02,1,,,,,,CarSafe,0
ID_1ZVAKHA,2010-01-14,2011-01-13,Entity,120,2010-01-14,4,Truck,,Mercedes,Ikoyi,Lagos,CVTP,0
ID_Q84M6QH,2010-03-19,2011-03-18,Female,133,2010-03-19,1,Saloon,,Lexus,,,CarSafe,0
ID_8JVMNL5,2010-05-03,2011-01-03,Male,58,2010-05-03,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_Z0CM4ZG,2010-12-02,2011-12-01,Female,43,2010-12-02,1,,,,,,CarSafe,0
ID_919NGBZ,2010-08-16,2011-08-15,Male,46,2010-08-16,1,,,,,,Car Classic,0
ID_ACJRTHD,2010-10-18,2011-10-17,Female,57,2010-10-18,1,,,,,,Car Classic,0
ID_Z49JH7Z,2010-06-06,2011-06-05,Male,46,2010-06-06,1,Saloon,,Hyundai,,,CarSafe,0
ID_FCOMRFA,2010-12-17,2011-12-16,Male,35,2010-12-17,1,,,,,,Car Classic,0
ID_GX4886I,2010-01-29,2011-01-28,Male,55,2010-01-29,1,JEEP,Gold,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_DDM267L,2010-03-06,2011-03-04,Male,12,2010-03-06,2,JEEP,,Range Rover,Lekki,Lagos,Customized Motor,0
ID_KDFP6TO,2010-07-05,2011-07-04,NO GENDER,20,2010-07-05,1,Saloon,,TOYOTA,,,CarSafe,0
ID_YRHYH9D,2010-04-04,2011-04-02,Male,75,2010-04-04,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_ECSKK0N,2010-06-21,2011-06-20,Female,40,2010-06-21,3,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_I2CL8A7,2010-04-05,2011-04-04,Female,45,2010-04-05,6,,White,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_YW9GFR5,2010-02-21,2011-02-20,Male,50,2010-02-21,1,Saloon,Red,TOYOTA,ISHERI,Benue,Car Plus,1
ID_JQYCUA5,2010-03-27,2011-03-26,,120,2010-03-27,1,,Silver,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_TUQDMZ4,2010-05-25,2011-05-24,Female,61,2010-05-25,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_BM6UVJ1,2010-07-17,2011-07-16,Male,31,2010-07-17,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_1E3VJXP,2010-10-02,2011-10-01,Male,50,2010-10-02,1,,,,,,CarSafe,0
ID_WL920B2,2010-01-30,2011-01-29,Female,35,2010-01-30,1,Saloon,,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,1
ID_1IB1KVR,2010-08-08,2011-02-06,Male,40,2010-08-08,1,Van,White,TOYOTA,,,Car Classic,0
ID_MKZUMSK,2010-12-09,2011-12-08,Male,44,2010-12-09,1,,,,,,Car Classic,0
ID_4O0IMX5,2010-07-23,2011-07-22,Joint Gender,50,2010-07-23,1,Saloon,,TOYOTA,,,CarSafe,0
ID_6KZOZP4,2010-10-02,2011-10-01,Male,46,2010-10-02,1,,,,,,CarSafe,0
ID_CU8ANAX,2010-10-10,2011-10-05,Male,38,2010-10-10,1,,,,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_4S7HJK8,2010-08-16,2011-08-15,Male,45,2010-08-16,2,Saloon,,Dodge,Ikeja,Lagos,CarSafe,0
ID_FXS9S2B,2010-06-18,2011-06-16,Female,28,2010-06-18,1,JEEP,,Mercedes,,,CarSafe,0
ID_GQFFP8F,2010-07-31,2011-07-30,Male,40,2010-07-31,1,Saloon,,Honda,,,CarSafe,0
ID_N7IE1W1,2010-09-12,2011-09-11,Male,32,2010-09-12,1,,,,,,CarSafe,0
ID_AUV3NJ2,2010-06-28,2011-06-27,Female,46,2010-06-28,1,JEEP,Silver,Land Rover,Lekki,Lagos,Customized Motor,0
ID_326OWE4,2010-04-01,2011-03-31,Female,39,2010-04-01,1,Saloon,Black,Mercedes,,,Car Classic,0
ID_YNWGYOA,2010-05-24,2011-05-23,Joint Gender,50,2010-05-24,1,Saloon,,TOYOTA,,,CarSafe,0
ID_U3D9BHY,2010-03-08,2011-03-07,Male,38,2010-03-08,1,Saloon,,Hyundai,Lagos,Lagos,CarSafe,0
ID_SR3400Z,2010-03-01,2011-03-01,Female,62,2010-03-01,1,Saloon,,TOYOTA,,,CarSafe,0
ID_CT8BZTP,2010-07-17,2011-07-16,Female,60,2010-07-17,1,Saloon,,Ford,,,CarSafe,0
ID_K7DI1LN,2010-09-24,2011-09-23,Female,41,2010-09-24,1,,,,,,Car Classic,0
ID_BM0UR7H,2010-10-04,2011-10-03,Female,47,2010-10-04,1,,,,,,Car Classic,0
ID_N8LHEBO,2010-04-04,2011-04-03,Female,48,2010-04-04,1,JEEP,,Volkswagen,Eti-Osa,Eti-Osa,Car Classic,0
ID_XI9G0YZ,2010-03-28,2011-03-27,Female,59,2010-03-28,1,JEEP,Blue,Honda,,,Car Classic,0
ID_245SX2H,2010-04-25,2011-04-24,Female,36,2010-04-25,1,Saloon,,Honda,,,CarSafe,0
ID_F47A0KF,2010-10-16,2011-10-15,Male,50,2010-10-16,1,,,,Ibeju/Lekki,Ibeju-Lekki,CarSafe,0
ID_2FVQ9ZF,2010-02-05,2011-02-04,Male,30,2010-02-05,1,Saloon,White,TOYOTA,Lekki,Lagos,Car Classic,1
ID_NIEZLHP,2010-07-01,2011-06-30,Male,41,2010-07-01,1,Saloon,Black,Honda,Orsu,Benue,Car Classic,0
ID_LVQDPCP,2010-06-12,2011-06-11,Joint Gender,40,2010-06-12,1,Saloon,,TOYOTA,,,CarSafe,0
ID_J5QVJQD,2010-05-13,2011-05-12,NO GENDER,38,2010-05-13,1,Saloon,,Honda,,,CarSafe,0
ID_G5PEIFG,2010-07-29,2011-07-28,Male,1,2010-07-29,1,Saloon,,TOYOTA,,,CarSafe,0
ID_IZDXRPM,2010-08-23,2011-08-22,Female,51,2010-08-23,1,,,,,,CarSafe,0
ID_KK4CH5T,2010-07-18,2011-07-17,Male,53,2010-07-18,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_8P2UGYO,2010-12-31,2011-12-30,Male,20,2010-12-31,1,,,,,,CarSafe,0
ID_06CA2IY,2010-05-13,2011-04-10,Female,60,2010-05-13,1,Saloon,,TOYOTA,IbadanCentral,Benue,Car Classic,1
ID_BE929PV,2010-02-07,2011-02-06,Male,50,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
ID_GZPEXJB,2010-12-13,2011-12-12,Female,38,2010-12-13,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_SZ74SAG,2010-02-06,2011-02-05,Male,40,2010-02-06,1,Saloon,,Lexus,,,CarSafe,0
ID_Q0AHJE6,2010-05-25,2011-05-24,Female,62,2010-05-25,3,Saloon,Blue,TOYOTA,Agege,Lagos,Car Classic,0
ID_LRWA7LN,2010-01-02,2011-01-01,Male,36,2010-01-02,1,Saloon,,Mazda,,,CarSafe,0
ID_PUQ1GVR,2010-09-28,2011-09-27,Male,41,2010-09-28,1,Saloon,Black,Nissan,,,Car Classic,0
ID_KVOCXA5,2010-04-17,2011-04-16,Male,37,2010-04-17,1,Saloon,Black,Mercedes,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_1B8HT3N,2010-01-24,2011-01-23,,39,2010-01-24,1,Bus,Green,Ford,Victoria Island,Lagos,CVTP,0
ID_INC1CQQ,2010-10-31,2011-10-30,Male,35,2010-10-31,1,,,,,,Car Classic,0
ID_NI42NE1,2010-12-18,2011-11-05,Female,66,2010-12-18,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_26SZHKE,2010-06-23,2011-06-22,Female,37,2010-06-23,1,Saloon,White,TOYOTA,,,Car Classic,0
ID_COXISI0,2010-07-01,2011-06-30,Male,39,2010-07-01,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_E3BBROC,2010-03-04,2011-03-03,Female,32,2010-03-04,1,Saloon,White,TOYOTA,,,Car Classic,1
ID_L3Q67NX,2010-11-04,2011-11-03,Female,50,2010-11-04,1,,,,,,Car Classic,0
ID_D5L5CTD,2010-09-11,2011-09-10,Male,48,2010-09-11,1,JEEP,Grey,Ford,Surulere,Lagos,Car Classic,0
ID_AGDKE49,2010-06-07,2011-06-06,Female,47,2010-06-07,1,Saloon,,Kia,,,CarSafe,0
ID_UNC2WTN,2010-09-19,2011-09-18,Female,0,2010-09-19,1,,,,,,CarSafe,0
ID_07Q2HUE,2010-03-25,2011-03-24,Male,20,2010-03-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0ZLSZ8B,2010-09-03,2011-03-05,Female,47,2010-09-03,1,,,,,,Car Classic,0
ID_D5RVNFX,2010-05-19,2011-05-18,Joint Gender,20,2010-05-19,2,,,Kia,Lagos,Lagos,Customized Motor,0
ID_4Q14WYF,2010-12-20,2011-12-18,Male,62,2010-12-20,1,JEEP,Black,Jeep,Lagos Mainland,Lagos,Car Classic,0
ID_Y2WYMJI,2010-03-18,2011-03-17,Female,120,2010-03-18,1,,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_EKNKNEN,2010-08-21,2011-08-20,Male,35,2010-08-21,1,,,,,,CarSafe,0
ID_6PFD1T1,2010-05-27,2011-05-26,Female,60,2010-05-27,1,Saloon,,Mercedes,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_B422KDU,2010-07-18,2011-07-17,Male,39,2010-07-18,1,JEEP,Ash,Lexus,Victoria Island,Lagos,Car Classic,0
ID_9ERQDPJ,2010-08-29,2011-08-28,Male,47,2010-08-29,2,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Plus,1
ID_3OOFTZ8,2010-09-20,2011-09-19,Male,37,2010-09-20,1,JEEP,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_WJOVSX6,2010-01-24,2011-01-23,Male,68,2010-01-24,1,Saloon,,TOYOTA,Ikeja,Lagos,CarSafe,0
ID_9N5BT18,2010-06-07,2011-06-06,Male,36,2010-06-07,1,Saloon,,Volkswagen,,,CarSafe,0
ID_XDQ0PQJ,2010-09-16,2011-09-15,Male,42,2010-09-16,1,,,,Abeokuta,Ogun,CVTP,0
ID_TQV0SQV,2010-12-30,2011-12-29,Male,58,2010-12-30,1,,,,,,CarSafe,0
ID_PUS7AB8,2010-10-02,2011-03-11,Male,69,2010-10-02,1,,,,,,Car Classic,0
ID_NEV4THY,2010-05-11,2011-05-10,Male,66,2010-05-11,1,Saloon,,Kia,Ifo,Benue,CarSafe,0
ID_R47AE8O,2010-02-01,2011-01-31,Male,50,2010-02-01,1,Saloon,,Nissan,Mushin,Lagos,CarSafe,0
ID_RM91BLS,2010-08-19,2011-08-18,Male,36,2010-08-19,1,,,TOYOTA,,,Car Classic,0
ID_XU821I9,2010-01-10,2011-01-09,Female,23,2010-01-10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_60I0MR9,2010-10-02,2011-04-01,Female,60,2010-10-02,1,,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_D7F1V7T,2010-08-26,2011-02-25,Female,46,2010-08-26,3,Saloon,Black,Hyundai,Yorro,Benue,Car Classic,0
ID_5FV8WS2,2010-08-14,2011-08-12,Male,38,2010-08-14,1,,,,,,CarSafe,0
ID_4RL3I16,2010-09-24,2011-09-23,Male,46,2010-09-24,1,,,,,,CarSafe,0
ID_1Y74YD8,2010-10-28,2011-10-27,Male,46,2010-10-28,1,,,,,,Car Classic,0
ID_IAEQFWC,2010-09-09,2011-09-08,Male,36,2010-09-09,2,,,,Victoria Island,Lagos,CVTP,0
ID_I61HB87,2010-06-12,2011-06-11,Male,44,2010-06-12,2,,,TOYOTA,Obia/Akpor,Obia-Akpor,Car Plus,0
ID_TSVCX1J,2010-08-15,2011-08-14,Female,32,2010-08-15,1,Saloon,,TOYOTA,,,Car Classic,0
ID_SWBFAJE,2010-06-24,2011-06-23,Male,46,2010-06-24,1,Saloon,,Volkswagen,,,CarSafe,0
ID_A3PZCAF,2010-11-14,2011-11-13,Female,75,2010-11-14,1,JEEP,Black,TOYOTA,Ilupeju,Lagos,Car Classic,1
ID_C3NHNZY,2010-10-25,2011-10-16,Male,42,2010-10-25,1,,,,,,Car Classic,0
ID_OL9BR0G,2010-12-24,2011-12-23,Male,43,2010-12-24,1,,,,,,Car Classic,0
ID_9XJA78N,2010-08-29,2011-04-01,Male,50,2010-08-29,2,,,,,,Car Classic,0
ID_6OPHX5T,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,Black,Land Rover,Eti-Osa,Eti-Osa,Customized Motor,0
ID_F2YSLT9,2010-01-23,2011-01-22,Male,53,2010-01-23,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_B213Q4X,2010-10-22,2010-12-31,,38,2010-10-22,1,JEEP,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_CEMLPRB,2010-10-09,2011-10-08,Male,74,2010-10-09,2,JEEP,Silver,Honda,Victoria Island,Lagos,Car Classic,0
ID_I8AYYJP,2010-03-19,2011-03-18,Male,1,2010-03-19,1,Saloon,,Honda,,,CarSafe,0
ID_CSYDYQV,2010-02-05,2011-02-04,Female,50,2010-02-05,1,Saloon,,Volvo,,,CarSafe,0
ID_78W9F8A,2010-07-30,2011-07-29,Male,42,2010-07-30,1,JEEP,,Lexus,Ife Central,Ife-Central,Car Classic,0
ID_B03EQUJ,2010-04-12,2011-04-11,Female,40,2010-04-12,2,JEEP,Black,TOYOTA,Lagos,Lagos,Customized Motor,0
ID_SL8WRV5,2010-11-26,2011-11-25,Female,31,2010-11-26,2,,,,Victoria Island,Lagos,Car Plus,1
ID_UUA1A9R,2010-09-12,2011-09-11,Female,27,2010-09-12,1,,,,,,Car Classic,0
ID_YGRNPHC,2010-08-16,2011-05-15,Female,22,2010-08-16,1,,,,,,Car Classic,0
ID_O4X6Z7R,2010-10-01,2011-09-30,Male,20,2010-10-01,1,Saloon,,TOYOTA,,,CarSafe,0
ID_8R0YTHU,2010-09-09,2011-04-29,Male,45,2010-09-09,2,Shape Of Vehicle Chasis,Blue,Mercedes,Lagos Mainland,Lagos,Car Classic,0
ID_C6EW8KF,2010-10-16,2011-10-15,,11,2010-10-16,1,,White,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_KUIJJHT,2010-08-28,2011-08-27,Male,66,2010-08-28,3,Saloon,Gray & Silver,Honda,Eti-Osa,Eti-Osa,Car Classic,0
ID_RM9HWA8,2010-06-26,2011-06-25,Male,46,2010-06-26,1,Saloon,,Subaru,,,CarSafe,0
ID_1YLT3GP,2010-10-23,2011-10-22,Joint Gender,45,2010-10-23,1,,,,,,CarSafe,0
ID_NQ39DS0,2010-04-29,2011-04-28,Male,43,2010-04-29,1,Saloon,Silver,Hyundai,Ilupeju,Lagos,Car Classic,0
ID_E4SMK3K,2010-04-10,2011-04-09,Male,48,2010-04-10,1,Saloon,,Nissan,,,CarSafe,0
ID_ERQ9DH3,2010-01-14,2011-01-13,Male,60,2010-01-14,1,JEEP,Black,Ford,Osogbo,Osun,Car Classic,0
ID_04RZ9TY,2010-04-15,2011-04-14,Male,38,2010-04-15,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_MBWD7MG,2010-01-19,2011-01-25,Male,34,2010-01-19,1,Saloon,Black,TOYOTA,Ojodu,Lagos,Car Classic,0
ID_ATPX077,2010-02-04,2011-02-03,Female,42,2010-02-04,2,JEEP,Brown,Honda,,,Car Classic,0
ID_DZYFZ5X,2010-12-18,2011-12-17,Female,70,2010-12-18,2,JEEP,,TOYOTA,Benin,Edo,Car Classic,0
ID_LMYG0IK,2010-06-03,2011-06-02,Male,46,2010-06-03,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_OWYHR6Q,2010-12-18,2011-12-17,Male,33,2010-12-18,1,,,,,,CarSafe,0
ID_4SS7EPT,2010-12-11,2011-12-10,Male,37,2010-12-11,1,,,,,,CarSafe,0
ID_PESFZT5,2010-06-03,2011-06-02,Female,60,2010-06-03,1,JEEP,Black,Lexus,IbadanCentral,Benue,Car Classic,1
ID_BCQCRBH,2010-12-16,2011-12-15,Male,39,2010-12-16,1,,,,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_OMPDNSS,2010-06-10,2011-06-09,Male,61,2010-06-10,1,Saloon,Green,TOYOTA,Surulere,Lagos,Car Classic,0
ID_BS2P6ZC,2010-08-24,2011-08-23,Female,54,2010-08-24,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_NLE1V73,2010-07-22,2011-07-20,Male,43,2010-07-22,1,Saloon,Ash,TOYOTA,,,Car Classic,1
ID_G2L6CCA,2010-07-03,2011-07-02,Male,30,2010-07-03,1,Saloon,,Range Rover,,,CarSafe,0
ID_VABPCAF,2010-01-01,2010-12-31,,120,2010-01-01,4,,As Attached,As Attached,Victoria Island,Lagos,CVTP,1
ID_YZBKXMK,2010-01-29,2011-01-28,Female,45,2010-01-29,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_BTHZFHP,2010-11-28,2011-11-27,Male,35,2010-11-28,1,Saloon,,TOYOTA,,,Car Classic,1
ID_YFHT4Q7,2010-10-22,2011-10-21,Male,31,2010-10-22,1,,,,,,CarSafe,0
ID_9OKUI8D,2010-07-05,2011-07-04,Male,40,2010-07-05,1,Saloon,,TOYOTA,,,CarSafe,0
ID_U111IZB,2010-03-15,2011-03-14,Male,78,2010-03-15,1,JEEP,Silver,Land Rover,Ikeja,Lagos,Car Classic,0
ID_6Z8J43T,2010-04-29,2011-04-11,Female,49,2010-04-29,1,Saloon,Brown,TOYOTA,,,Car Classic,0
ID_D8B8DJU,2010-07-29,2011-07-28,Male,120,2010-07-29,2,JEEP,As Attached,Mercedes,Lekki,Lagos,Car Classic,0
ID_I3TAEIP,2010-11-18,2011-11-17,Male,46,2010-11-18,1,Saloon,Blue,Honda,Ifako-Ijaye ,Ifako-Ijaye,CarFlex,1
ID_KFDYDL7,2010-02-07,2011-02-06,Female,43,2010-02-07,2,JEEP,Ash,TOYOTA,,,Car Plus,0
ID_XJI4M86,2010-04-30,2011-04-29,Male,40,2010-04-30,1,,,Nissan,Lagos Mainland,Lagos,CarSafe,0
ID_N61W15V,2010-08-26,2011-08-25,NO GENDER,20,2010-08-26,3,Saloon,,Hyundai,GBAGADA,Benue,Car Classic,0
ID_YVO7SRS,2010-06-26,2011-04-14,Male,42,2010-06-26,1,Saloon,White,TOYOTA,Agege,Lagos,Car Classic,0
ID_SSMAQRX,2010-01-21,2011-01-20,Male,45,2010-01-21,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,1
ID_U34VID7,2010-04-08,2011-04-07,Male,1,2010-04-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_Q0US20R,2010-05-09,2011-05-08,Female,50,2010-05-09,1,Saloon,Black,TOYOTA,Warri,Delta,Car Classic,1
ID_6FL1ZMC,2010-03-09,2011-03-08,Male,47,2010-03-09,2,Saloon,,Kia,,,Car Plus,0
ID_E19263C,2010-03-15,2011-03-14,Male,53,2010-03-15,2,,,TOYOTA,Badagry,Benue,CVTP,0
ID_WLAGD16,2010-10-31,2011-04-29,Female,27,2010-10-31,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_QM8Q22J,2010-10-25,2011-04-24,Male,42,2010-10-25,2,,,,Obia/Akpor,Obia-Akpor,CVTP,0
ID_V55C0S8,2010-06-17,2011-06-16,Male,37,2010-06-17,1,Saloon,,TOYOTA,"Okpe, Delta State",Delta,Car Classic,1
ID_VILFY4N,2010-04-25,2011-04-24,Entity,20,2010-04-25,5,Truck,,Mercedes,Lagos,Lagos,CVTP,0
ID_3S86LZR,2010-08-07,2011-09-02,Male,37,2010-08-07,3,,,,Kaduna North,Kaduna-North,Car Classic,0
ID_3W7DCX5,2010-07-22,2011-07-21,Male,20,2010-07-22,1,,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_GKY3ID6,2010-06-11,2011-06-10,Male,34,2010-06-11,1,Saloon,Red,TOYOTA,,,Car Classic,1
ID_MUPSAGA,2010-07-12,2011-01-09,Male,28,2010-07-12,3,Saloon,Red,TOYOTA,,,Car Classic,1
